Line;Station;longitude;latitude;gravity_mgal;LAT_RAD;height_sea_level_m;;GTEO;CAR;AR_LIVRE;CB;BG;LAT_SIRGAS;FID;INSTITUICAO;LONG_SIRGAS
6103;8303710;-41.2623;-16.5311;978340.8700;-0.2885;286.61;;9.7845;-0.000884;-20.694676;0.000321;-52.77;-16.5311;55711;IAG-USP;-41.2623
6103;8303711;-41.1872;-16.5537;978349.9000;-0.2889;265.35;;9.7845;-0.000819;-19.338046;0.000297;-49.03;-16.5537;55712;IAG-USP;-41.1872
6103;8303712;-41.1308;-16.5834;978349.4600;-0.2894;283.00;;9.7845;-0.000873;-15.795353;0.000317;-47.46;-16.5834;55713;IAG-USP;-41.1308
6103;8303713;-41.1684;-16.6077;978357.3500;-0.2899;256.16;;9.7845;-0.000791;-17.387807;0.000287;-46.05;-16.6077;55714;IAG-USP;-41.1684
6103;8303714;-41.2248;-16.6257;978355.7800;-0.2902;261.93;;9.7845;-0.000808;-18.066804;0.000293;-47.38;-16.6257;55715;IAG-USP;-41.2248
6103;8303715;-41.2341;-16.6428;978352.4800;-0.2905;280.00;;9.7846;-0.000864;-16.636331;0.000313;-47.97;-16.6428;55716;IAG-USP;-41.2341
6103;8303716;-41.2999;-16.6528;978351.9900;-0.2906;293.04;;9.7846;-0.000904;-13.597239;0.000328;-46.39;-16.6528;55717;IAG-USP;-41.2999
6103;8303717;-41.2154;-16.5041;978339.3500;-0.2881;286.95;;9.7845;-0.000886;-20.782388;0.000321;-52.89;-16.5041;55718;IAG-USP;-41.2154
6103;8303719;-41.0463;-16.4771;978343.0600;-0.2876;265.84;;9.7845;-0.000820;-22.261498;0.000297;-52.01;-16.4771;55719;IAG-USP;-41.0463
6103;8303801;-43.8195;-17.1116;978233.2700;-0.2987;692.22;;9.7848;-0.002136;-32.125712;0.000775;-109.59;-17.1116;55720;IAG-USP;-43.8195
6103;8303802;-43.8217;-17.1342;978229.7900;-0.2990;718.07;;9.7848;-0.002216;-28.775363;0.000804;-109.13;-17.1342;55721;IAG-USP;-43.8217
6103;8303803;-43.8282;-17.1496;978237.6300;-0.2993;688.35;;9.7848;-0.002124;-30.889276;0.000770;-107.92;-17.1496;55722;IAG-USP;-43.8282
6103;8303804;-43.8520;-17.1787;978228.3100;-0.2998;739.67;;9.7848;-0.002283;-25.851891;0.000828;-108.62;-17.1787;55723;IAG-USP;-43.8520
6103;8303805;-43.8622;-17.2018;978236.5800;-0.3002;748.74;;9.7848;-0.002311;-15.959277;0.000838;-99.74;-17.2018;55724;IAG-USP;-43.8622
6103;8303806;-43.8859;-17.2494;978242.3200;-0.3011;701.47;;9.7849;-0.002165;-27.235250;0.000785;-105.73;-17.2494;55725;IAG-USP;-43.8859
6103;8303807;-43.8985;-17.2644;978244.4200;-0.3013;696.83;;9.7849;-0.002150;-27.333643;0.000780;-105.31;-17.2644;55726;IAG-USP;-43.8985
6103;8303808;-43.9200;-17.2830;978242.9800;-0.3016;705.87;;9.7849;-0.002178;-26.935156;0.000790;-105.92;-17.2830;55727;IAG-USP;-43.9200
6103;8303809;-43.9411;-17.2994;978246.3600;-0.3019;696.77;;9.7849;-0.002150;-27.202905;0.000780;-105.17;-17.2994;55728;IAG-USP;-43.9411
6103;8303810;-43.9819;-17.3272;978256.0700;-0.3024;658.70;;9.7849;-0.002033;-30.665937;0.000737;-104.37;-17.3272;55729;IAG-USP;-43.9819
6103;8304401;-41.9449;-18.8533;978457.6500;-0.3291;168.70;;9.7857;-0.000521;-61.544466;0.000189;-80.42;-18.8533;55732;IAG-USP;-41.9449
6103;8304404;-41.6960;-18.1396;978419.4600;-0.3166;280.89;;9.7853;-0.000867;-26.379853;0.000314;-57.81;-18.1396;55733;IAG-USP;-41.6960
6103;8304405;-41.6871;-18.0928;978416.9200;-0.3158;284.81;;9.7853;-0.000879;-25.215282;0.000319;-57.09;-18.0928;55734;IAG-USP;-41.6871
6103;8304406;-41.6845;-18.0315;978397.7900;-0.3147;357.00;;9.7853;-0.001102;-18.808044;0.000399;-58.76;-18.0315;55735;IAG-USP;-41.6845
6103;8304407;-41.3120;-17.8808;978404.4600;-0.3121;267.00;;9.7852;-0.000824;-31.939882;0.000299;-61.82;-17.8808;55736;IAG-USP;-41.3120
6103;8304408;-41.2862;-17.8947;978406.9200;-0.3123;261.00;;9.7852;-0.000805;-32.064374;0.000292;-61.27;-17.8947;55737;IAG-USP;-41.2862
6103;8304409;-41.1458;-17.8276;978417.9300;-0.3111;224.00;;9.7852;-0.000691;-28.939225;0.000251;-54.00;-17.8276;55738;IAG-USP;-41.1458
6103;8304410;-41.1346;-17.8140;978416.7600;-0.3109;219.20;;9.7852;-0.000676;-30.875763;0.000245;-55.40;-17.8140;55739;IAG-USP;-41.1346
6103;8304411;-41.1180;-17.7340;978419.6300;-0.3095;204.00;;9.7851;-0.000630;-28.501719;0.000228;-51.33;-17.7340;55740;IAG-USP;-41.1180
6103;8304412;-41.0052;-17.6960;978431.5000;-0.3089;184.90;;9.7851;-0.000571;-20.539223;0.000207;-41.23;-17.6960;55741;IAG-USP;-41.0052
6103;8304413;-40.8918;-17.6753;978436.3300;-0.3085;165.00;;9.7851;-0.000509;-20.769666;0.000185;-39.23;-17.6753;55742;IAG-USP;-40.8918
6103;8304414;-40.8408;-17.6868;978437.3600;-0.3087;162.00;;9.7851;-0.000500;-21.265717;0.000181;-39.39;-17.6868;55743;IAG-USP;-40.8408
6103;8304415;-40.7909;-17.6812;978435.3000;-0.3086;161.10;;9.7851;-0.000497;-23.311118;0.000180;-41.34;-17.6812;55744;IAG-USP;-40.7909
6103;8304501;-41.4847;-17.6823;978367.7700;-0.3086;407.50;;9.7851;-0.001258;-14.859496;0.000456;-60.46;-17.6823;55745;IAG-USP;-41.4847
6103;8304502;-41.4510;-17.6741;978362.7000;-0.3085;438.46;;9.7851;-0.001353;-9.947294;0.000491;-59.01;-17.6741;55746;IAG-USP;-41.4510
6103;8304503;-41.4305;-17.6694;978359.4000;-0.3084;450.20;;9.7851;-0.001389;-9.379123;0.000504;-59.76;-17.6694;55747;IAG-USP;-41.4305
6103;8304504;-41.3961;-17.6608;978387.7900;-0.3082;308.04;;9.7851;-0.000951;-24.411168;0.000345;-58.88;-17.6608;55748;IAG-USP;-41.3961
6103;8304505;-41.3914;-17.6549;978387.7300;-0.3081;306.05;;9.7851;-0.000944;-24.777679;0.000342;-59.02;-17.6549;55749;IAG-USP;-41.3914
6103;8304506;-41.3839;-17.6451;978385.5100;-0.3080;317.32;;9.7851;-0.000979;-23.009021;0.000355;-58.52;-17.6451;55750;IAG-USP;-41.3839
6103;8304507;-41.3714;-17.6284;978389.4900;-0.3077;293.61;;9.7851;-0.000906;-25.476162;0.000329;-58.33;-17.6284;55751;IAG-USP;-41.3714
6103;8304508;-41.3617;-17.6079;978388.2100;-0.3073;292.13;;9.7850;-0.000902;-26.146196;0.000327;-58.84;-17.6079;55752;IAG-USP;-41.3617
6103;8304509;-41.3277;-17.5664;978389.0100;-0.3066;274.53;;9.7850;-0.000847;-28.621465;0.000307;-59.34;-17.5664;55753;IAG-USP;-41.3277
6103;8304510;-41.3205;-17.5453;978390.8600;-0.3062;262.03;;9.7850;-0.000809;-29.534439;0.000293;-58.86;-17.5453;55754;IAG-USP;-41.3205
6103;8304511;-41.2950;-17.5098;978392.4300;-0.3056;253.12;;9.7850;-0.000781;-28.875157;0.000283;-57.20;-17.5098;55755;IAG-USP;-41.2950
6103;8304512;-41.2701;-17.4893;978393.9800;-0.3052;253.39;;9.7850;-0.000782;-26.181413;0.000284;-54.54;-17.4893;55756;IAG-USP;-41.2701
6103;8304513;-41.2451;-17.4647;978394.5900;-0.3048;256.90;;9.7850;-0.000793;-23.217154;0.000287;-51.96;-17.4647;55757;IAG-USP;-41.2451
6103;8304514;-41.1774;-17.4444;978391.7700;-0.3045;259.49;;9.7850;-0.000801;-24.190164;0.000290;-53.23;-17.4444;55758;IAG-USP;-41.1774
6103;8304515;-41.2195;-17.4193;978392.7500;-0.3040;259.04;;9.7849;-0.000799;-22.055057;0.000290;-51.04;-17.4193;55759;IAG-USP;-41.2195
6103;8304516;-41.2161;-17.4136;978390.1200;-0.3039;277.91;;9.7849;-0.000858;-18.568150;0.000311;-49.67;-17.4136;55760;IAG-USP;-41.2161
6103;8304517;-41.1769;-17.4113;978386.6600;-0.3039;289.45;;9.7849;-0.000893;-18.348450;0.000324;-50.74;-17.4113;55761;IAG-USP;-41.1769
6103;8304521;-41.0701;-17.4329;978387.4500;-0.3043;283.88;;9.7850;-0.000876;-20.390350;0.000318;-52.16;-17.4329;55762;IAG-USP;-41.0701
6103;8304522;-41.0489;-17.4464;978387.0700;-0.3045;301.13;;9.7850;-0.000929;-16.143236;0.000337;-49.84;-17.4464;55763;IAG-USP;-41.0489
6103;8304523;-41.0302;-17.4548;978400.1400;-0.3046;244.55;;9.7850;-0.000755;-20.967276;0.000274;-48.33;-17.4548;55764;IAG-USP;-41.0302
6103;8304524;-40.9995;-17.4285;978405.2600;-0.3042;228.81;;9.7850;-0.000706;-19.348132;0.000256;-44.95;-17.4285;55765;IAG-USP;-40.9995
6103;8304525;-41.0013;-17.4335;978405.2400;-0.3043;228.06;;9.7850;-0.000704;-19.857335;0.000255;-45.38;-17.4335;55766;IAG-USP;-41.0013
6103;8304526;-40.9981;-17.3925;978388.9400;-0.3036;299.52;;9.7849;-0.000924;-11.993112;0.000335;-45.51;-17.3925;55767;IAG-USP;-40.9981
6103;8304527;-40.9914;-17.3740;978394.4500;-0.3032;269.15;;9.7849;-0.000831;-14.903893;0.000301;-45.02;-17.3740;55768;IAG-USP;-40.9914
6103;8304528;-40.9854;-17.3592;978392.6100;-0.3030;276.01;;9.7849;-0.000852;-13.866415;0.000309;-44.75;-17.3592;55769;IAG-USP;-40.9854
6103;8304529;-40.9663;-17.3370;978388.8900;-0.3026;291.87;;9.7849;-0.000901;-11.552361;0.000327;-44.21;-17.3370;55770;IAG-USP;-40.9663
6103;8304530;-40.9532;-17.3141;978391.8400;-0.3022;280.10;;9.7849;-0.000864;-11.060329;0.000313;-42.40;-17.3141;55771;IAG-USP;-40.9532
6103;8304531;-40.9290;-17.3007;978390.3800;-0.3020;284.13;;9.7849;-0.000877;-10.590184;0.000318;-42.38;-17.3007;55772;IAG-USP;-40.9290
6103;8304532;-40.9349;-17.2793;978394.3900;-0.3016;260.74;;9.7849;-0.000805;-12.702974;0.000292;-41.88;-17.2793;55773;IAG-USP;-40.9349
6103;8304533;-40.9336;-17.2526;978399.1800;-0.3011;230.62;;9.7849;-0.000712;-15.843029;0.000258;-41.65;-17.2526;55774;IAG-USP;-40.9336
6103;8304534;-40.9100;-17.2389;978395.7900;-0.3009;251.58;;9.7849;-0.000776;-12.065110;0.000282;-40.22;-17.2389;55775;IAG-USP;-40.9100
6103;8304535;-40.9165;-17.2260;978400.5000;-0.3006;228.43;;9.7848;-0.000705;-13.840840;0.000256;-39.40;-17.2260;55776;IAG-USP;-40.9165
6103;8304536;-40.9131;-17.1928;978398.4200;-0.3001;228.55;;9.7848;-0.000705;-14.191413;0.000256;-39.77;-17.1928;55777;IAG-USP;-40.9131
6103;8304537;-40.9360;-17.1449;978388.1900;-0.2992;260.76;;9.7848;-0.000805;-12.044724;0.000292;-41.22;-17.1449;55778;IAG-USP;-40.9360
6103;8304538;-40.9256;-17.1178;978391.7400;-0.2988;244.88;;9.7848;-0.000756;-12.019356;0.000274;-39.42;-17.1178;55779;IAG-USP;-40.9256
6103;8304539;-40.9328;-17.0830;978386.8000;-0.2982;267.02;;9.7848;-0.000824;-8.362877;0.000299;-38.24;-17.0830;55780;IAG-USP;-40.9328
6103;8304540;-40.7916;-17.0724;978387.2800;-0.2980;257.67;;9.7848;-0.000795;-10.231581;0.000288;-39.06;-17.0724;55781;IAG-USP;-40.7916
6103;8304541;-40.7181;-17.0769;978384.8900;-0.2980;279.06;;9.7848;-0.000861;-6.248438;0.000312;-37.48;-17.0769;55782;IAG-USP;-40.7181
6103;8304542;-40.7058;-17.0690;978386.8500;-0.2979;266.97;;9.7848;-0.000824;-7.619512;0.000299;-37.49;-17.0690;55783;IAG-USP;-40.7058
6103;8304543;-40.5735;-17.0635;978392.6800;-0.2978;260.67;;9.7848;-0.000804;-3.455377;0.000292;-32.62;-17.0635;55784;IAG-USP;-40.5735
6103;8304544;-40.5822;-17.0567;978394.5400;-0.2977;246.77;;9.7848;-0.000762;-5.540927;0.000276;-33.15;-17.0567;55785;IAG-USP;-40.5822
6103;8304545;-40.6617;-17.0617;978388.8200;-0.2978;264.27;;9.7848;-0.000816;-6.113349;0.000296;-35.69;-17.0617;55786;IAG-USP;-40.6617
6103;8304546;-40.9231;-17.0766;978388.2500;-0.2980;258.89;;9.7848;-0.000799;-9.097711;0.000290;-38.07;-17.0766;55787;IAG-USP;-40.9231
6103;8304547;-40.9424;-17.0792;978385.2000;-0.2981;267.00;;9.7848;-0.000824;-9.776611;0.000299;-39.65;-17.0792;55788;IAG-USP;-40.9424
6103;8304548;-40.9561;-17.0617;978383.3400;-0.2978;273.66;;9.7848;-0.000845;-8.695595;0.000306;-39.32;-17.0617;55789;IAG-USP;-40.9561
6103;8304549;-40.9695;-17.0431;978381.3300;-0.2975;284.29;;9.7848;-0.000877;-6.484639;0.000318;-38.30;-17.0431;55790;IAG-USP;-40.9695
6103;8304550;-40.9775;-17.0019;978380.2600;-0.2967;276.30;;9.7847;-0.000853;-7.940227;0.000309;-38.86;-17.0019;55791;IAG-USP;-40.9775
6103;8304551;-40.9749;-16.9798;978375.8600;-0.2964;280.77;;9.7847;-0.000866;-9.846818;0.000314;-41.26;-16.9798;55792;IAG-USP;-40.9749
6103;8304552;-40.9596;-16.9477;978372.0600;-0.2958;309.87;;9.7847;-0.000956;-3.050808;0.000347;-37.73;-16.9477;55793;IAG-USP;-40.9596
6103;8304553;-40.9473;-16.9251;978369.4700;-0.2954;317.26;;9.7847;-0.000979;-2.224303;0.000355;-37.73;-16.9251;55794;IAG-USP;-40.9473
6103;8304554;-40.9301;-16.9093;978368.2100;-0.2951;325.55;;9.7847;-0.001005;-0.132643;0.000364;-36.56;-16.9093;55795;IAG-USP;-40.9301
6103;8304555;-40.9234;-16.8906;978370.6100;-0.2948;314.01;;9.7847;-0.000969;-0.355749;0.000351;-35.49;-16.8906;55796;IAG-USP;-40.9234
6103;8304556;-40.9270;-16.8765;978369.7700;-0.2945;310.90;;9.7847;-0.000959;-1.448734;0.000348;-36.24;-16.8765;55797;IAG-USP;-40.9270
6103;8304557;-40.9277;-16.8577;978360.7700;-0.2942;344.55;;9.7847;-0.001063;0.877193;0.000386;-37.68;-16.8577;55798;IAG-USP;-40.9277
6103;8304558;-40.9248;-16.8399;978337.5100;-0.2939;458.62;;9.7847;-0.001415;13.709795;0.000513;-37.61;-16.8399;55799;IAG-USP;-40.9248
6103;8304559;-40.9356;-16.7571;978355.0200;-0.2925;326.69;;9.7846;-0.001008;-5.361942;0.000366;-41.92;-16.7571;55800;IAG-USP;-40.9356
6103;8304560;-40.9256;-16.7862;978335.3500;-0.2930;439.71;;9.7846;-0.001357;8.395943;0.000492;-40.81;-16.7862;55801;IAG-USP;-40.9256
6103;8304561;-40.9510;-16.7004;978351.2500;-0.2915;304.42;;9.7846;-0.000939;-13.185432;0.000341;-47.25;-16.7004;55802;IAG-USP;-40.9510
6103;8304601;-40.9871;-16.4429;978348.4700;-0.2870;233.88;;9.7845;-0.000722;-25.038236;0.000262;-51.21;-16.4429;55803;IAG-USP;-40.9871
6103;8304602;-40.6994;-16.1596;978352.7300;-0.2820;187.24;;9.7843;-0.000578;-21.406297;0.000210;-42.36;-16.1596;55804;IAG-USP;-40.6994
6103;8304603;-40.6694;-16.1996;978353.4200;-0.2827;186.29;;9.7843;-0.000575;-22.940063;0.000208;-43.79;-16.1996;55805;IAG-USP;-40.6694
6103;8304701;-43.8677;-17.2245;978236.1500;-0.3006;727.35;;9.7848;-0.002245;-24.147602;0.000814;-105.54;-17.2245;55806;IAG-USP;-43.8677
6103;8404518;-41.1614;-17.4093;978388.6100;-0.3039;267.67;;9.7849;-0.000826;-23.016764;0.000300;-52.97;-17.4093;55845;IAG-USP;-41.1614
6103;8404519;-41.1397;-17.4157;978389.4700;-0.3040;265.01;;9.7849;-0.000818;-23.307258;0.000297;-52.96;-17.4157;55846;IAG-USP;-41.1397
6103;8404520;-41.1131;-17.4138;978386.8500;-0.3039;278.99;;9.7849;-0.000861;-21.515164;0.000312;-52.73;-17.4138;55847;IAG-USP;-41.1131
6103;9501601;-41.9823;-18.8415;978452.7000;-0.3288;186.65;;9.7857;-0.000576;-60.304302;0.000209;-81.19;-18.8415;55848;IAG-USP;-41.9823
6103;9501602;-41.9854;-18.8021;978447.5400;-0.3282;207.97;;9.7857;-0.000642;-56.714480;0.000233;-79.99;-18.8021;55849;IAG-USP;-41.9854
6103;9501603;-41.9850;-18.7504;978440.5300;-0.3273;232.90;;9.7857;-0.000719;-53.188916;0.000261;-79.25;-18.7504;55850;IAG-USP;-41.9850
6103;9501604;-41.9857;-18.7286;978426.4400;-0.3269;293.97;;9.7856;-0.000907;-47.236281;0.000329;-80.13;-18.7286;55851;IAG-USP;-41.9857
6103;9501605;-41.9885;-18.6865;978425.3900;-0.3261;300.66;;9.7856;-0.000928;-43.914574;0.000336;-77.56;-18.6865;55852;IAG-USP;-41.9885
6103;9501606;-41.9661;-18.6488;978438.3400;-0.3255;245.97;;9.7856;-0.000759;-45.779636;0.000275;-73.30;-18.6488;55853;IAG-USP;-41.9661
6103;9501607;-41.9426;-18.6224;978442.1000;-0.3250;238.58;;9.7856;-0.000736;-42.858175;0.000267;-69.56;-18.6224;55854;IAG-USP;-41.9426
6103;9501608;-41.9219;-18.5820;978444.4600;-0.3243;210.64;;9.7856;-0.000650;-46.917130;0.000236;-70.49;-18.5820;55855;IAG-USP;-41.9219
6103;9501609;-41.9078;-18.5646;978445.6800;-0.3240;202.07;;9.7856;-0.000624;-47.394137;0.000226;-70.01;-18.5646;55856;IAG-USP;-41.9078
6103;9501610;-41.8820;-18.5190;978443.1100;-0.3232;206.72;;9.7855;-0.000638;-46.049146;0.000231;-69.18;-18.5190;55857;IAG-USP;-41.8820
6103;9501611;-41.8679;-18.4798;978439.2600;-0.3225;210.69;;9.7855;-0.000650;-46.546259;0.000236;-70.12;-18.4798;55858;IAG-USP;-41.8679
6103;9501612;-41.8465;-18.4484;978439.0200;-0.3220;234.63;;9.7855;-0.000724;-37.696802;0.000263;-63.95;-18.4484;55859;IAG-USP;-41.8465
6103;9501613;-41.8231;-18.4134;978428.3000;-0.3214;281.30;;9.7855;-0.000868;-32.120713;0.000315;-63.60;-18.4134;55860;IAG-USP;-41.8231
6103;9501614;-41.8047;-18.3854;978437.6400;-0.3209;232.46;;9.7855;-0.000717;-36.339983;0.000260;-62.35;-18.3854;55861;IAG-USP;-41.8047
6103;9501615;-41.7779;-18.3615;978438.4700;-0.3205;228.88;;9.7854;-0.000706;-35.325095;0.000256;-60.94;-18.3615;55862;IAG-USP;-41.7779
6103;9501616;-41.7543;-18.3208;978436.6200;-0.3198;235.81;;9.7854;-0.000728;-32.843593;0.000264;-59.23;-18.3208;55863;IAG-USP;-41.7543
6103;9501617;-41.7493;-18.2897;978434.7800;-0.3192;241.17;;9.7854;-0.000744;-31.356665;0.000270;-58.34;-18.2897;55864;IAG-USP;-41.7493
6103;9501618;-41.7292;-18.2382;978425.7800;-0.3183;271.20;;9.7854;-0.000837;-28.324671;0.000303;-58.67;-18.2382;55865;IAG-USP;-41.7292
6103;9501701;-41.9567;-18.8491;978457.7600;-0.3290;165.59;;9.7857;-0.000511;-62.162533;0.000185;-80.69;-18.8491;55866;IAG-USP;-41.9567
6103;9501702;-41.8900;-18.8349;978463.7700;-0.3287;152.78;;9.7857;-0.000471;-59.322732;0.000171;-76.42;-18.8349;55867;IAG-USP;-41.8900
6103;9501703;-41.8569;-18.8515;978466.6700;-0.3290;153.12;;9.7857;-0.000473;-57.233158;0.000171;-74.37;-18.8515;55868;IAG-USP;-41.8569
6103;9501704;-41.8176;-18.8623;978469.9500;-0.3292;157.39;;9.7857;-0.000486;-53.231333;0.000176;-70.84;-18.8623;55869;IAG-USP;-41.8176
6103;9501705;-41.7841;-18.8501;978471.7500;-0.3290;156.67;;9.7857;-0.000483;-50.980403;0.000175;-68.51;-18.8501;55870;IAG-USP;-41.7841
6103;9501706;-41.7463;-18.8271;978470.4100;-0.3286;172.00;;9.7857;-0.000531;-46.321574;0.000192;-65.57;-18.8271;55871;IAG-USP;-41.7463
6103;9501707;-41.6882;-18.8222;978474.0000;-0.3285;160.94;;9.7857;-0.000497;-45.874724;0.000180;-63.88;-18.8222;55872;IAG-USP;-41.6882
6103;9501708;-41.6602;-18.8217;978470.2100;-0.3285;179.52;;9.7857;-0.000554;-43.903391;0.000201;-63.99;-18.8217;55873;IAG-USP;-41.6602
6103;9501709;-41.6136;-18.8104;978458.7900;-0.3283;235.41;;9.7857;-0.000726;-37.453405;0.000263;-63.80;-18.8104;55874;IAG-USP;-41.6136
6103;9501710;-41.5956;-18.8080;978431.1800;-0.3283;375.43;;9.7857;-0.001159;-21.721097;0.000420;-63.73;-18.8080;55875;IAG-USP;-41.5956
6103;9501711;-41.5663;-18.7748;978454.9900;-0.3277;239.71;;9.7857;-0.000740;-37.967887;0.000268;-64.79;-18.7748;55876;IAG-USP;-41.5663
6103;9501712;-41.5271;-18.7412;978447.3400;-0.3271;270.28;;9.7857;-0.000834;-34.338386;0.000302;-64.58;-18.7412;55877;IAG-USP;-41.5271
6103;9501713;-41.4934;-18.7372;978451.7700;-0.3270;256.36;;9.7856;-0.000791;-33.984572;0.000287;-62.67;-18.7372;55878;IAG-USP;-41.4934
6103;9501714;-41.4802;-18.7776;978458.7100;-0.3277;225.19;;9.7857;-0.000695;-38.882687;0.000252;-64.08;-18.7776;55879;IAG-USP;-41.4802
6103;9501715;-41.4474;-18.7577;978452.6200;-0.3274;245.99;;9.7857;-0.000759;-37.460248;0.000275;-64.99;-18.7577;55880;IAG-USP;-41.4474
6103;9501716;-41.4241;-18.7533;978449.2900;-0.3273;266.51;;9.7857;-0.000822;-34.216118;0.000298;-64.04;-18.7533;55881;IAG-USP;-41.4241
6103;9501717;-41.3791;-18.7361;978449.4800;-0.3270;283.67;;9.7856;-0.000875;-27.786344;0.000317;-59.53;-18.7361;55882;IAG-USP;-41.3791
6103;9501718;-41.3062;-18.7615;978459.6900;-0.3275;261.80;;9.7857;-0.000808;-25.720026;0.000293;-55.02;-18.7615;55883;IAG-USP;-41.3062
6103;9501719;-41.2786;-18.7932;978445.1700;-0.3280;339.30;;9.7857;-0.001047;-18.066295;0.000380;-56.03;-18.7932;55884;IAG-USP;-41.2786
6103;9501720;-41.2463;-18.7761;978455.6700;-0.3277;281.20;;9.7857;-0.000868;-24.555537;0.000315;-56.02;-18.7761;55885;IAG-USP;-41.2463
6103;9501721;-41.2168;-18.7550;978458.7000;-0.3273;244.65;;9.7857;-0.000755;-31.645476;0.000274;-59.02;-18.7550;55886;IAG-USP;-41.2168
6103;9501722;-41.1708;-18.7249;978460.3200;-0.3268;228.99;;9.7856;-0.000707;-33.206163;0.000256;-58.83;-18.7249;55887;IAG-USP;-41.1708
6103;9501723;-41.1589;-18.7589;978459.4500;-0.3274;245.24;;9.7857;-0.000757;-30.927613;0.000274;-58.37;-18.7589;55888;IAG-USP;-41.1589
6103;9501724;-41.1046;-18.7679;978435.2400;-0.3276;362.86;;9.7857;-0.001120;-19.334560;0.000406;-59.94;-18.7679;55889;IAG-USP;-41.1046
6103;9501725;-41.0477;-18.7643;978447.9000;-0.3275;278.79;;9.7857;-0.000860;-32.420746;0.000312;-63.62;-18.7643;55890;IAG-USP;-41.0477
6103;9501726;-41.9816;-18.7813;978472.4000;-0.3278;203.53;;9.7857;-0.000628;-32.080397;0.000228;-54.86;-18.7813;55891;IAG-USP;-41.9816
6103;9501802;-41.6490;-18.8616;978466.4900;-0.3292;215.45;;9.7857;-0.000665;-38.735385;0.000241;-62.84;-18.8616;55892;IAG-USP;-41.6490
6103;9501803;-41.6304;-18.9033;978476.3700;-0.3299;170.66;;9.7857;-0.000527;-44.981065;0.000191;-64.08;-18.9033;55893;IAG-USP;-41.6304
6103;9501804;-41.5971;-18.9286;978480.9500;-0.3304;155.02;;9.7858;-0.000478;-46.627240;0.000173;-63.97;-18.9286;55894;IAG-USP;-41.5971
6103;9501805;-41.5610;-18.9491;978470.5200;-0.3307;190.97;;9.7858;-0.000589;-47.098361;0.000214;-68.47;-18.9491;55895;IAG-USP;-41.5610
6103;9501806;-41.5405;-18.9802;978484.8000;-0.3313;133.58;;9.7858;-0.000412;-52.253232;0.000149;-67.20;-18.9802;55896;IAG-USP;-41.5405
6103;9501807;-41.5318;-18.0140;978485.0900;-0.3144;131.80;;9.7853;-0.000407;-0.076022;0.000147;-14.82;-18.0140;55897;IAG-USP;-41.5318
6103;9501808;-41.5190;-19.0576;978487.3400;-0.3326;129.37;;9.7858;-0.000399;-55.314264;0.000145;-69.79;-19.0576;55898;IAG-USP;-41.5190
6103;9501809;-41.5000;-19.1027;978487.9100;-0.3334;133.58;;9.7859;-0.000412;-55.958538;0.000149;-70.91;-19.1027;55899;IAG-USP;-41.5000
6103;9501810;-41.4697;-19.1389;978490.3100;-0.3340;124.01;;9.7859;-0.000383;-58.532960;0.000139;-72.41;-19.1389;55900;IAG-USP;-41.4697
6103;9501811;-41.4597;-19.1700;978491.8700;-0.3346;119.68;;9.7859;-0.000369;-60.048167;0.000134;-73.44;-19.1700;55901;IAG-USP;-41.4597
6103;9501812;-41.4252;-19.1919;978495.0100;-0.3350;118.53;;9.7859;-0.000366;-58.489041;0.000133;-71.75;-19.1919;55902;IAG-USP;-41.4252
6103;9501813;-41.3820;-19.2080;978493.3100;-0.3352;115.32;;9.7859;-0.000356;-62.081698;0.000129;-74.99;-19.2080;55903;IAG-USP;-41.3820
6103;9501814;-41.3460;-19.2351;978497.6500;-0.3357;112.71;;9.7859;-0.000348;-60.066950;0.000126;-72.68;-19.2351;55904;IAG-USP;-41.3460
6103;9501815;-41.3067;-19.2399;978503.7000;-0.3358;105.45;;9.7859;-0.000325;-56.526766;0.000118;-68.33;-19.2399;55905;IAG-USP;-41.3067
6103;9501816;-41.2834;-19.2698;978506.6100;-0.3363;113.58;;9.7859;-0.000351;-52.787141;0.000127;-65.50;-19.2698;55906;IAG-USP;-41.2834
6103;9501817;-41.2570;-19.3093;978513.8600;-0.3370;89.59;;9.7860;-0.000276;-55.162302;0.000100;-65.19;-19.3093;55907;IAG-USP;-41.2570
6103;9501818;-41.2443;-19.3450;978511.2100;-0.3376;121.86;;9.7860;-0.000376;-49.865189;0.000136;-63.50;-19.3450;55908;IAG-USP;-41.2443
6103;9501819;-41.2301;-19.3837;978506.3800;-0.3383;150.60;;9.7860;-0.000465;-48.010006;0.000169;-64.86;-19.3837;55909;IAG-USP;-41.2301
6103;9501820;-41.1803;-19.4020;978494.9300;-0.3386;213.35;;9.7860;-0.000658;-41.129374;0.000239;-65.00;-19.4020;55910;IAG-USP;-41.1803
6103;9501821;-41.1550;-19.4256;978513.1400;-0.3390;133.47;;9.7860;-0.000412;-48.905047;0.000149;-63.84;-19.4256;55911;IAG-USP;-41.1550
6103;9501822;-41.1170;-19.4505;978520.5400;-0.3395;118.45;;9.7860;-0.000366;-47.549929;0.000133;-60.80;-19.4505;55912;IAG-USP;-41.1170
6103;9501823;-41.0804;-19.4941;978531.5100;-0.3402;81.30;;9.7861;-0.000251;-50.516494;0.000091;-59.61;-19.4941;55913;IAG-USP;-41.0804
